OID_	NAME	ZONE_CODE	COUNT	AREA	MIN	MAX	RANGE	MEAN	STD	SUM	VARIETY	MAJORITY	MINORITY	MEDIAN	PCT90	Date	Year	Month	MERGE_SRC
0	Nekatambe	1	4	0.04	3403	3926	523	3664	242.3272581	14656	4	3403	3403	3442	3926	201701	2017	1	 
1	Nemananga	2	2	0.02	3499	3530	31	3514.5	15.5	7029	2	3499	3499	3499	3530	201701	2017	1	 
2	Sidinda	3	6	0.06	3414	3853	439	3653.166667	192.8534994	21919	6	3414	3414	3531	3853	201701	2017	1	 
3	Simangani	4	5	0.05	3338	3836	498	3639	222.8111308	18195	5	3338	3338	3798	3836	201701	2017	1	 
4	Unknown 16	5	1	0.01	3387	3387	0	3387	0	3387	1	3387	3387	3387	3387	201701	2017	1	 
5	Chidobe	6	1	0.01	3776	3776	0	3776	0	3776	1	3776	3776	3776	3776	201701	2017	1	 
6	Jambezi	7	2	0.02	3502	3537	35	3519.5	17.5	7039	2	3502	3502	3502	3537	201701	2017	1	 
7	Kachecheti	8	2	0.02	3627	3702	75	3664.5	37.5	7329	2	3627	3627	3627	3702	201701	2017	1	 
8	Mabale	9	1	0.01	3502	3502	0	3502	0	3502	1	3502	3502	3502	3502	201701	2017	1	 
9	Nekatambe	1	4	0.04	3739	4119	380	3933.25	161.0688905	15733	4	3739	3739	3812	4119	201702	2017	2	 
10	Nemananga	2	2	0.02	3864	3888	24	3876	12	7752	2	3864	3864	3864	3888	201702	2017	2	 
11	Sidinda	3	6	0.06	3725	4059	334	3913.333333	140.5022736	23480	6	3725	3725	3810	4059	201702	2017	2	 
12	Simangani	4	5	0.05	3641	4018	377	3865	165.473865	19325	5	3641	3641	3986	4018	201702	2017	2	 
13	Unknown 16	5	1	0.01	3615	3615	0	3615	0	3615	1	3615	3615	3615	3615	201702	2017	2	 
14	Chidobe	6	1	0.01	4053	4053	0	4053	0	4053	1	4053	4053	4053	4053	201702	2017	2	 
15	Jambezi	7	2	0.02	3830	3845	15	3837.5	7.5	7675	2	3830	3830	3830	3845	201702	2017	2	 
16	Kachecheti	8	2	0.02	3969	4006	37	3987.5	18.5	7975	2	3969	3969	3969	4006	201702	2017	2	 
17	Mabale	9	1	0.01	3953	3953	0	3953	0	3953	1	3953	3953	3953	3953	201702	2017	2	 
18	Nekatambe	1	4	0.04	3768	4112	344	3959	154.0568077	15836	4	3768	3768	3847	4112	201703	2017	3	 
19	Nemananga	2	2	0.02	3852	3931	79	3891.5	39.5	7783	2	3852	3852	3852	3931	201703	2017	3	 
20	Sidinda	3	6	0.06	3735	4134	399	3954.833333	170.1934357	23729	6	3735	3735	3823	4134	201703	2017	3	 
21	Simangani	4	5	0.05	3665	4107	442	3948	188.7474503	19740	5	3665	3665	4094	4107	201703	2017	3	 
22	Unknown 16	5	1	0.01	3714	3714	0	3714	0	3714	1	3714	3714	3714	3714	201703	2017	3	 
23	Chidobe	6	1	0.01	4048	4048	0	4048	0	4048	1	4048	4048	4048	4048	201703	2017	3	 
24	Jambezi	7	2	0.02	3832	3846	14	3839	7	7678	2	3832	3832	3832	3846	201703	2017	3	 
25	Kachecheti	8	2	0.02	4027	4030	3	4028.5	1.5	8057	2	4027	4027	4027	4030	201703	2017	3	 
26	Mabale	9	1	0.01	3943	3943	0	3943	0	3943	1	3943	3943	3943	3943	201703	2017	3	 
27	Nekatambe	1	4	0.04	2995	3675	680	3373.5	295.9801514	13494	4	2995	2995	3174	3675	201704	2017	4	 
28	Nemananga	2	2	0.02	3086	3285	199	3185.5	99.5	6371	2	3086	3086	3086	3285	201704	2017	4	 
29	Sidinda	3	6	0.06	3019	3658	639	3354.5	289.0131197	20127	6	3019	3019	3115	3658	201704	2017	4	 
30	Simangani	4	5	0.05	2759	3638	879	3343.8	362.9216995	16719	5	2759	2759	3614	3638	201704	2017	4	 
31	Unknown 16	5	1	0.01	2974	2974	0	2974	0	2974	1	2974	2974	2974	2974	201704	2017	4	 
32	Chidobe	6	1	0.01	3353	3353	0	3353	0	3353	1	3353	3353	3353	3353	201704	2017	4	 
33	Jambezi	7	2	0.02	3135	3180	45	3157.5	22.5	6315	2	3135	3135	3135	3180	201704	2017	4	 
34	Kachecheti	8	2	0.02	3350	3384	34	3367	17	6734	2	3350	3350	3350	3384	201704	2017	4	 
35	Mabale	9	1	0.01	3287	3287	0	3287	0	3287	1	3287	3287	3287	3287	201704	2017	4	 
36	Nekatambe	1	4	0.04	2550	3465	915	3048.5	418.2932584	12194	4	2550	2550	2719	3465	201705	2017	5	 
37	Nemananga	2	2	0.02	2532	2865	333	2698.5	166.5	5397	2	2532	2532	2532	2865	201705	2017	5	 
38	Sidinda	3	6	0.06	2580	3510	930	3066	435.4388591	18396	6	2580	2580	2686	3510	201705	2017	5	 
39	Simangani	4	5	0.05	2253	3464	1211	3046.8	514.9327723	15234	5	2253	2253	3453	3464	201705	2017	5	 
40	Unknown 16	5	1	0.01	2519	2519	0	2519	0	2519	1	2519	2519	2519	2519	201705	2017	5	 
41	Chidobe	6	1	0.01	2905	2905	0	2905	0	2905	1	2905	2905	2905	2905	201705	2017	5	 
42	Jambezi	7	2	0.02	2688	2756	68	2722	34	5444	2	2688	2688	2688	2756	201705	2017	5	 
43	Kachecheti	8	2	0.02	2888	2960	72	2924	36	5848	2	2888	2888	2888	2960	201705	2017	5	 
44	Mabale	9	1	0.01	2782	2782	0	2782	0	2782	1	2782	2782	2782	2782	201705	2017	5	 
45	Nekatambe	1	4	0.04	2235	3417	1182	2854	560.1450705	11416	4	2235	2235	2356	3417	201706	2017	6	 
46	Nemananga	2	2	0.02	2137	2555	418	2346	209	4692	2	2137	2137	2137	2555	201706	2017	6	 
47	Sidinda	3	6	0.06	2256	3498	1242	2901	582.6193726	17406	6	2256	2256	2387	3498	201706	2017	6	 
48	Simangani	4	5	0.05	1930	3426	1496	2886	658.5083143	14430	5	1930	1930	3405	3426	201706	2017	6	 
49	Unknown 16	5	1	0.01	2175	2175	0	2175	0	2175	1	2175	2175	2175	2175	201706	2017	6	 
50	Chidobe	6	1	0.01	2547	2547	0	2547	0	2547	1	2547	2547	2547	2547	201706	2017	6	 
51	Jambezi	7	2	0.02	2366	2452	86	2409	43	4818	2	2366	2366	2366	2452	201706	2017	6	 
52	Kachecheti	8	2	0.02	2552	2638	86	2595	43	5190	2	2552	2552	2552	2638	201706	2017	6	 
53	Mabale	9	1	0.01	2351	2351	0	2351	0	2351	1	2351	2351	2351	2351	201706	2017	6	 
54	Nekatambe	1	4	0.04	2068	3375	1307	2742.25	629.0995052	10969	4	2068	2068	2160	3375	201707	2017	7	 
55	Nemananga	2	2	0.02	1937	2380	443	2158.5	221.5	4317	2	1937	1937	1937	2380	201707	2017	7	 
56	Sidinda	3	6	0.06	2087	3473	1386	2804.333333	652.5975449	16826	6	2087	2087	2224	3473	201707	2017	7	 
57	Simangani	4	5	0.05	1774	3391	1617	2796.4	723.7581364	13982	4	3391	1774	3366	3391	201707	2017	7	 
58	Unknown 16	5	1	0.01	2001	2001	0	2001	0	2001	1	2001	2001	2001	2001	201707	2017	7	 
59	Chidobe	6	1	0.01	2348	2348	0	2348	0	2348	1	2348	2348	2348	2348	201707	2017	7	 
60	Jambezi	7	2	0.02	2194	2285	91	2239.5	45.5	4479	2	2194	2194	2194	2285	201707	2017	7	 
61	Kachecheti	8	2	0.02	2363	2451	88	2407	44	4814	2	2363	2363	2363	2451	201707	2017	7	 
62	Mabale	9	1	0.01	2115	2115	0	2115	0	2115	1	2115	2115	2115	2115	201707	2017	7	 
63	Nekatambe	1	4	0.04	1978	3357	1379	2684.5	669.5298724	10738	4	1978	1978	2053	3357	201708	2017	8	 
64	Nemananga	2	2	0.02	1826	2276	450	2051	225	4102	2	1826	1826	1826	2276	201708	2017	8	 
65	Sidinda	3	6	0.06	1999	3459	1460	2753	690.8239042	16518	6	1999	1999	2134	3459	201708	2017	8	 
66	Simangani	4	5	0.05	1695	3380	1685	2753.4	759.5816217	13767	5	1695	1695	3351	3380	201708	2017	8	 
67	Unknown 16	5	1	0.01	1913	1913	0	1913	0	1913	1	1913	1913	1913	1913	201708	2017	8	 
68	Chidobe	6	1	0.01	2229	2229	0	2229	0	2229	1	2229	2229	2229	2229	201708	2017	8	 
69	Jambezi	7	2	0.02	2098	2190	92	2144	46	4288	2	2098	2098	2098	2190	201708	2017	8	 
70	Kachecheti	8	2	0.02	2248	2337	89	2292.5	44.5	4585	2	2248	2248	2248	2337	201708	2017	8	 
71	Mabale	9	1	0.01	1987	1987	0	1987	0	1987	1	1987	1987	1987	1987	201708	2017	8	 
72	Nekatambe	1	4	0.04	1931	3354	1423	2658	693.906694	10632	4	1931	1931	1998	3354	201709	2017	9	 
73	Nemananga	2	2	0.02	1761	2216	455	1988.5	227.5	3977	2	1761	1761	1761	2216	201709	2017	9	 
74	Sidinda	3	6	0.06	1954	3453	1499	2726.5	711.893426	16359	6	1954	1954	2085	3453	201709	2017	9	 
75	Simangani	4	5	0.05	1653	3379	1726	2735	780.9519832	13675	5	1653	1653	3352	3379	201709	2017	9	 
76	Unknown 16	5	1	0.01	1870	1870	0	1870	0	1870	1	1870	1870	1870	1870	201709	2017	9	 
77	Chidobe	6	1	0.01	2159	2159	0	2159	0	2159	1	2159	2159	2159	2159	201709	2017	9	 
78	Jambezi	7	2	0.02	2045	2137	92	2091	46	4182	2	2045	2045	2045	2137	201709	2017	9	 
79	Kachecheti	8	2	0.02	2180	2269	89	2224.5	44.5	4449	2	2180	2180	2180	2269	201709	2017	9	 
80	Mabale	9	1	0.01	1924	1924	0	1924	0	1924	1	1924	1924	1924	1924	201709	2017	9	 
81	Nekatambe	1	4	0.04	1894	3343	1449	2633	708.8289639	10532	4	1894	1894	1955	3343	201710	2017	10	 
82	Nemananga	2	2	0.02	1714	2168	454	1941	227	3882	2	1714	1714	1714	2168	201710	2017	10	 
83	Sidinda	3	6	0.06	1918	3439	1521	2701	724.2929886	16206	6	1918	1918	2044	3439	201710	2017	10	 
84	Simangani	4	5	0.05	1620	3368	1748	2715.2	792.7817859	13576	5	1620	1620	3343	3368	201710	2017	10	 
85	Unknown 16	5	1	0.01	1837	1837	0	1837	0	1837	1	1837	1837	1837	1837	201710	2017	10	 
86	Chidobe	6	1	0.01	2104	2104	0	2104	0	2104	1	2104	2104	2104	2104	201710	2017	10	 
87	Jambezi	7	2	0.02	2005	2094	89	2049.5	44.5	4099	2	2005	2005	2005	2094	201710	2017	10	 
88	Kachecheti	8	2	0.02	2127	2215	88	2171	44	4342	2	2127	2127	2127	2215	201710	2017	10	 
89	Mabale	9	1	0.01	1876	1876	0	1876	0	1876	1	1876	1876	1876	1876	201710	2017	10	 
90	Nekatambe	1	4	0.04	1944	3304	1360	2628	669.1023838	10512	4	1944	1944	1974	3304	201711	2017	11	 
91	Nemananga	2	2	0.02	1848	2274	426	2061	213	4122	2	1848	1848	1848	2274	201711	2017	11	 
92	Sidinda	3	6	0.06	1952	3392	1440	2706.5	668.7163699	16239	6	1952	1952	2097	3392	201711	2017	11	 
93	Simangani	4	5	0.05	1687	3328	1641	2709.8	741.1405805	13549	5	1687	1687	3289	3328	201711	2017	11	 
94	Unknown 16	5	1	0.01	1876	1876	0	1876	0	1876	1	1876	1876	1876	1876	201711	2017	11	 
95	Chidobe	6	1	0.01	2289	2289	0	2289	0	2289	1	2289	2289	2289	2289	201711	2017	11	 
96	Jambezi	7	2	0.02	2104	2155	51	2129.5	25.5	4259	2	2104	2104	2104	2155	201711	2017	11	 
97	Kachecheti	8	2	0.02	2323	2331	8	2327	4	4654	2	2323	2323	2323	2331	201711	2017	11	 
98	Mabale	9	1	0.01	1936	1936	0	1936	0	1936	1	1936	1936	1936	1936	201711	2017	11	 
99	Nekatambe	1	4	0.04	2157	3316	1159	2751	556.6852791	11004	4	2157	2157	2233	3316	201712	2017	12	 
100	Nemananga	2	2	0.02	2226	2522	296	2374	148	4748	2	2226	2226	2226	2522	201712	2017	12	 
101	Sidinda	3	6	0.06	2123	3307	1184	2765.666667	521.1652542	16594	6	2123	2123	2330	3307	201712	2017	12	 
102	Simangani	4	5	0.05	1891	3287	1396	2783.6	614.7850356	13918	5	1891	1891	3275	3287	201712	2017	12	 
103	Unknown 16	5	1	0.01	2109	2109	0	2109	0	2109	1	2109	2109	2109	2109	201712	2017	12	 
104	Chidobe	6	1	0.01	2717	2717	0	2717	0	2717	1	2717	2717	2717	2717	201712	2017	12	 
105	Jambezi	7	2	0.02	2395	2406	11	2400.5	5.5	4801	2	2395	2395	2395	2406	201712	2017	12	 
106	Kachecheti	8	2	0.02	2599	2680	81	2639.5	40.5	5279	2	2599	2599	2599	2680	201712	2017	12	 
107	Mabale	9	1	0.01	2322	2322	0	2322	0	2322	1	2322	2322	2322	2322	201712	2017	12	 
108	Nekatambe	1	4	0.04	2305	3233	928	2787.25	437.0459787	11149	4	2305	2305	2398	3233	201801	2018	1	 
109	Nemananga	2	2	0.02	2194	2426	232	2310	116	4620	2	2194	2194	2194	2426	201801	2018	1	 
110	Sidinda	3	6	0.06	2205	3185	980	2714.666667	444.9691625	16288	6	2205	2205	2331	3185	201801	2018	1	 
111	Simangani	4	5	0.05	2064	3201	1137	2806.6	483.394911	14033	5	2064	2064	3180	3201	201801	2018	1	 
112	Unknown 16	5	1	0.01	2316	2316	0	2316	0	2316	1	2316	2316	2316	2316	201801	2018	1	 
113	Chidobe	6	1	0.01	2669	2669	0	2669	0	2669	1	2669	2669	2669	2669	201801	2018	1	 
114	Jambezi	7	2	0.02	2335	2372	37	2353.5	18.5	4707	2	2335	2335	2335	2372	201801	2018	1	 
115	Kachecheti	8	2	0.02	2569	2632	63	2600.5	31.5	5201	2	2569	2569	2569	2632	201801	2018	1	 
116	Mabale	9	1	0.01	2414	2414	0	2414	0	2414	1	2414	2414	2414	2414	201801	2018	1	 
117	Nekatambe	1	4	0.04	3603	4078	475	3842	223.9430731	15368	4	3603	3603	3634	4078	201802	2018	2	 
118	Nemananga	2	2	0.02	3697	3737	40	3717	20	7434	2	3697	3697	3697	3737	201802	2018	2	 
119	Sidinda	3	6	0.06	3720	4096	376	3909.333333	174.4034276	23456	6	3720	3720	3754	4096	201802	2018	2	 
120	Simangani	4	5	0.05	3607	4086	479	3908.2	211.1505624	19541	5	3607	3607	4074	4086	201802	2018	2	 
121	Unknown 16	5	1	0.01	3663	3663	0	3663	0	3663	1	3663	3663	3663	3663	201802	2018	2	 
122	Chidobe	6	1	0.01	3795	3795	0	3795	0	3795	1	3795	3795	3795	3795	201802	2018	2	 
123	Jambezi	7	2	0.02	3720	3738	18	3729	9	7458	2	3720	3720	3720	3738	201802	2018	2	 
124	Kachecheti	8	2	0.02	3746	3756	10	3751	5	7502	2	3746	3746	3746	3756	201802	2018	2	 
125	Mabale	9	1	0.01	3565	3565	0	3565	0	3565	1	3565	3565	3565	3565	201802	2018	2	 
126	Nekatambe	1	4	0.04	3963	4143	180	4060.5	82.72998247	16242	4	3963	3963	3994	4143	201803	2018	3	 
127	Nemananga	2	2	0.02	4096	4096	0	4096	0	8192	1	4096	4096	4096	4096	201803	2018	3	 
128	Sidinda	3	6	0.06	4057	4179	122	4118.5	54.49388345	24711	6	4057	4057	4076	4179	201803	2018	3	 
129	Simangani	4	5	0.05	4042	4174	132	4118.8	58.47187358	20594	5	4042	4042	4162	4174	201803	2018	3	 
130	Unknown 16	5	1	0.01	4054	4054	0	4054	0	4054	1	4054	4054	4054	4054	201803	2018	3	 
131	Chidobe	6	1	0.01	4178	4178	0	4178	0	4178	1	4178	4178	4178	4178	201803	2018	3	 
132	Jambezi	7	2	0.02	4051	4087	36	4069	18	8138	2	4051	4051	4051	4087	201803	2018	3	 
133	Kachecheti	8	2	0.02	4141	4172	31	4156.5	15.5	8313	2	4141	4141	4141	4172	201803	2018	3	 
134	Mabale	9	1	0.01	3704	3704	0	3704	0	3704	1	3704	3704	3704	3704	201803	2018	3	 
135	Nekatambe	1	4	0.04	3386	3732	346	3567.75	162.376684	14271	4	3386	3386	3426	3732	201804	2018	4	 
136	Nemananga	2	2	0.02	3563	3622	59	3592.5	29.5	7185	2	3563	3563	3563	3622	201804	2018	4	 
137	Sidinda	3	6	0.06	3520	3805	285	3666.333333	123.7533389	21998	6	3520	3520	3562	3805	201804	2018	4	 
138	Simangani	4	5	0.05	3431	3772	341	3645.2	148.4282992	18226	5	3431	3431	3756	3772	201804	2018	4	 
139	Unknown 16	5	1	0.01	3513	3513	0	3513	0	3513	1	3513	3513	3513	3513	201804	2018	4	 
140	Chidobe	6	1	0.01	3688	3688	0	3688	0	3688	1	3688	3688	3688	3688	201804	2018	4	 
141	Jambezi	7	2	0.02	3572	3604	32	3588	16	7176	2	3572	3572	3572	3604	201804	2018	4	 
142	Kachecheti	8	2	0.02	3651	3657	6	3654	3	7308	2	3651	3651	3651	3657	201804	2018	4	 
143	Mabale	9	1	0.01	3088	3088	0	3088	0	3088	1	3088	3088	3088	3088	201804	2018	4	 
144	Nekatambe	1	4	0.04	2801	3524	723	3168.75	354.8692541	12675	4	2801	2801	2827	3524	201805	2018	5	 
145	Nemananga	2	2	0.02	2880	3113	233	2996.5	116.5	5993	2	2880	2880	2880	3113	201805	2018	5	 
146	Sidinda	3	6	0.06	2959	3606	647	3298.666667	298.5368021	19792	6	2959	2959	3033	3606	201805	2018	5	 
147	Simangani	4	5	0.05	2739	3576	837	3261.4	370.2991223	16307	5	2739	2739	3548	3576	201805	2018	5	 
148	Unknown 16	5	1	0.01	2900	2900	0	2900	0	2900	1	2900	2900	2900	2900	201805	2018	5	 
149	Chidobe	6	1	0.01	3116	3116	0	3116	0	3116	1	3116	3116	3116	3116	201805	2018	5	 
150	Jambezi	7	2	0.02	3053	3056	3	3054.5	1.5	6109	2	3053	3053	3053	3056	201805	2018	5	 
151	Kachecheti	8	2	0.02	3114	3133	19	3123.5	9.5	6247	2	3114	3114	3114	3133	201805	2018	5	 
152	Mabale	9	1	0.01	2465	2465	0	2465	0	2465	1	2465	2465	2465	2465	201805	2018	5	 
153	Nekatambe	1	4	0.04	2458	3469	1011	2964	502.01245	11856	4	2458	2458	2466	3469	201806	2018	6	 
154	Nemananga	2	2	0.02	2462	2830	368	2646	184	5292	2	2462	2462	2462	2830	201806	2018	6	 
155	Sidinda	3	6	0.06	2616	3591	975	3125.333333	450.6656805	18752	6	2616	2616	2731	3591	201806	2018	6	 
156	Simangani	4	5	0.05	2331	3537	1206	3076.2	541.5213385	15381	5	2331	2331	3494	3537	201806	2018	6	 
157	Unknown 16	5	1	0.01	2524	2524	0	2524	0	2524	1	2524	2524	2524	2524	201806	2018	6	 
158	Chidobe	6	1	0.01	2788	2788	0	2788	0	2788	1	2788	2788	2788	2788	201806	2018	6	 
159	Jambezi	7	2	0.02	2732	2764	32	2748	16	5496	2	2732	2732	2732	2764	201806	2018	6	 
160	Kachecheti	8	2	0.02	2800	2841	41	2820.5	20.5	5641	2	2800	2800	2800	2841	201806	2018	6	 
161	Mabale	9	1	0.01	2101	2101	0	2101	0	2101	1	2101	2101	2101	2101	201806	2018	6	 
162	Nekatambe	1	4	0.04	2263	3426	1163	2844	579.0056131	11376	4	2263	2263	2267	3426	201807	2018	7	 
163	Nemananga	2	2	0.02	2223	2655	432	2439	216	4878	2	2223	2223	2223	2655	201807	2018	7	 
164	Sidinda	3	6	0.06	2416	3561	1145	3013.666667	531.1693599	18082	6	2416	2416	2550	3561	201807	2018	7	 
165	Simangani	4	5	0.05	2105	3501	1396	2964.6	630.7616349	14823	5	2105	2105	3452	3501	201807	2018	7	 
166	Unknown 16	5	1	0.01	2310	2310	0	2310	0	2310	1	2310	2310	2310	2310	201807	2018	7	 
167	Chidobe	6	1	0.01	2586	2586	0	2586	0	2586	1	2586	2586	2586	2586	201807	2018	7	 
168	Jambezi	7	2	0.02	2538	2588	50	2563	25	5126	2	2538	2538	2538	2588	201807	2018	7	 
169	Kachecheti	8	2	0.02	2607	2659	52	2633	26	5266	2	2607	2607	2607	2659	201807	2018	7	 
170	Mabale	9	1	0.01	1917	1917	0	1917	0	1917	1	1917	1917	1917	1917	201807	2018	7	 
171	Nekatambe	1	4	0.04	2150	3405	1255	2779	624.0116185	11116	4	2150	2150	2160	3405	201808	2018	8	 
172	Nemananga	2	2	0.02	2072	2542	470	2307	235	4614	2	2072	2072	2072	2542	201808	2018	8	 
173	Sidinda	3	6	0.06	2304	3541	1237	2948.333333	577.4506232	17690	6	2304	2304	2442	3541	201808	2018	8	 
174	Simangani	4	5	0.05	1977	3481	1504	2903.8	680.8557556	14519	5	1977	1977	3432	3481	201808	2018	8	 
175	Unknown 16	5	1	0.01	2194	2194	0	2194	0	2194	1	2194	2194	2194	2194	201808	2018	8	 
176	Chidobe	6	1	0.01	2454	2454	0	2454	0	2454	1	2454	2454	2454	2454	201808	2018	8	 
177	Jambezi	7	2	0.02	2420	2479	59	2449.5	29.5	4899	2	2420	2420	2420	2479	201808	2018	8	 
178	Kachecheti	8	2	0.02	2479	2539	60	2509	30	5018	2	2479	2479	2479	2539	201808	2018	8	 
179	Mabale	9	1	0.01	1822	1822	0	1822	0	1822	1	1822	1822	1822	1822	201808	2018	8	 
180	Nekatambe	1	4	0.04	2088	3398	1310	2745.5	651.0170889	10982	4	2088	2088	2101	3398	201809	2018	9	 
181	Nemananga	2	2	0.02	1976	2472	496	2224	248	4448	2	1976	1976	1976	2472	201809	2018	9	 
182	Sidinda	3	6	0.06	2242	3530	1288	2911.333333	603.7194897	17468	6	2242	2242	2380	3530	201809	2018	9	 
183	Simangani	4	5	0.05	1902	3472	1570	2871.8	710.8801305	14359	5	1902	1902	3426	3472	201809	2018	9	 
184	Unknown 16	5	1	0.01	2132	2132	0	2132	0	2132	1	2132	2132	2132	2132	201809	2018	9	 
185	Chidobe	6	1	0.01	2368	2368	0	2368	0	2368	1	2368	2368	2368	2368	201809	2018	9	 
186	Jambezi	7	2	0.02	2350	2414	64	2382	32	4764	2	2350	2350	2350	2414	201809	2018	9	 
187	Kachecheti	8	2	0.02	2398	2462	64	2430	32	4860	2	2398	2398	2398	2462	201809	2018	9	 
188	Mabale	9	1	0.01	1774	1774	0	1774	0	1774	1	1774	1774	1774	1774	201809	2018	9	 
189	Nekatambe	1	4	0.04	2039	3383	1344	2714	668.5158936	10856	4	2039	2039	2052	3383	201810	2018	10	 
190	Nemananga	2	2	0.02	1904	2416	512	2160	256	4320	2	1904	1904	1904	2416	201810	2018	10	 
191	Sidinda	3	6	0.06	2191	3514	1323	2877.333333	621.6426269	17264	6	2191	2191	2327	3514	201810	2018	10	 
192	Simangani	4	5	0.05	1839	3456	1617	2840.6	730.6918913	14203	5	1839	1839	3411	3456	201810	2018	10	 
193	Unknown 16	5	1	0.01	2084	2084	0	2084	0	2084	1	2084	2084	2084	2084	201810	2018	10	 
194	Chidobe	6	1	0.01	2303	2303	0	2303	0	2303	1	2303	2303	2303	2303	201810	2018	10	 
195	Jambezi	7	2	0.02	2296	2361	65	2328.5	32.5	4657	2	2296	2296	2296	2361	201810	2018	10	 
196	Kachecheti	8	2	0.02	2334	2402	68	2368	34	4736	2	2334	2334	2334	2402	201810	2018	10	 
197	Mabale	9	1	0.01	1738	1738	0	1738	0	1738	1	1738	1738	1738	1738	201810	2018	10	 
198	Nekatambe	1	4	0.04	1934	3304	1370	2622	680.5214912	10488	4	1934	1934	1949	3304	201811	2018	11	 
199	Nemananga	2	2	0.02	1798	2303	505	2050.5	252.5	4101	2	1798	1798	1798	2303	201811	2018	11	 
200	Sidinda	3	6	0.06	2082	3452	1370	2790.166667	643.7285703	16741	6	2082	2082	2215	3452	201811	2018	11	 
201	Simangani	4	5	0.05	1732	3384	1652	2754.2	745.5761262	13771	5	1732	1732	3335	3384	201811	2018	11	 
202	Unknown 16	5	1	0.01	1980	1980	0	1980	0	1980	1	1980	1980	1980	1980	201811	2018	11	 
203	Chidobe	6	1	0.01	2190	2190	0	2190	0	2190	1	2190	2190	2190	2190	201811	2018	11	 
204	Jambezi	7	2	0.02	2188	2250	62	2219	31	4438	2	2188	2188	2188	2250	201811	2018	11	 
205	Kachecheti	8	2	0.02	2223	2289	66	2256	33	4512	2	2223	2223	2223	2289	201811	2018	11	 
206	Mabale	9	1	0.01	1670	1670	0	1670	0	1670	1	1670	1670	1670	1670	201811	2018	11	 
207	Nekatambe	1	4	0.04	1824	3100	1276	2464.25	633.2718117	9857	4	1824	1824	1838	3100	201812	2018	12	 
208	Nemananga	2	2	0.02	1779	2215	436	1997	218	3994	2	1779	1779	1779	2215	201812	2018	12	 
209	Sidinda	3	6	0.06	1972	3258	1286	2642	595.4773995	15852	6	1972	1972	2110	3258	201812	2018	12	 
210	Simangani	4	5	0.05	1667	3180	1513	2600.2	684.1775793	13001	5	1667	1667	3130	3180	201812	2018	12	 
211	Unknown 16	5	1	0.01	1882	1882	0	1882	0	1882	1	1882	1882	1882	1882	201812	2018	12	 
212	Chidobe	6	1	0.01	2166	2166	0	2166	0	2166	1	2166	2166	2166	2166	201812	2018	12	 
213	Jambezi	7	2	0.02	2117	2149	32	2133	16	4266	2	2117	2117	2117	2149	201812	2018	12	 
214	Kachecheti	8	2	0.02	2177	2203	26	2190	13	4380	2	2177	2177	2177	2203	201812	2018	12	 
215	Mabale	9	1	0.01	1657	1657	0	1657	0	1657	1	1657	1657	1657	1657	201812	2018	12	 
216	Nekatambe	1	4	0.04	3002	3657	655	3332.5	317.6716072	13330	4	3002	3002	3028	3657	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
217	Nemananga	2	2	0.02	3001	3111	110	3056	55	6112	2	3001	3001	3001	3111	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
218	Sidinda	3	6	0.06	2984	3653	669	3345.166667	299.2721263	20071	6	2984	2984	3101	3653	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
219	Simangani	4	5	0.05	2863	3646	783	3355	328.6377945	16775	5	2863	2863	3581	3646	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
220	Unknown 16	5	1	0.01	3011	3011	0	3011	0	3011	1	3011	3011	3011	3011	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
221	Chidobe	6	1	0.01	3136	3136	0	3136	0	3136	1	3136	3136	3136	3136	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
222	Jambezi	7	2	0.02	3093	3094	1	3093.5	0.5	6187	2	3093	3093	3093	3094	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
223	Kachecheti	8	2	0.02	3123	3134	11	3128.5	5.5	6257	2	3123	3123	3123	3134	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
224	Mabale	9	1	0.01	3028	3028	0	3028	0	3028	1	3028	3028	3028	3028	1501	2015	1	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1501_WMA
225	Nekatambe	1	4	0.04	2779	3609	830	3201.75	388.3203413	12807	4	2779	2779	2850	3609	1502	2015	2	C:\Users\kem99059\Desktop\Zambezi\Climate\SoilMoisture\10to40\10_40Clip\10to40.gdb\tavg_1502_WMA
