OID_,NAME,ZONE_CODE,PRECIP_COUNT,PRECIP_AREA,PRECIP_MIN,PRECIP_MAX,PRECIP_RANGE,PRECIP_MEAN,PRECIP_STD,PRECIP_SUM,PRECIP_MEDIAN,PRECIP_PCT90,Date,PRECIP_Year,PRECIP_Month,MERGE_SRC
78,Chidobe,6,3.000000000000000,0.007500000223517,1.092319488525390,1.450653076171880,0.358333587646484,1.273764928181970,0.146324563190649,3.821294784545900,1.278322219848630,1.416186904907230,2015_09,2015,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_09_WMA
79,Jambezi,7,10.000000000000000,0.025000000745058,0.811987996101379,1.069965124130250,0.257977128028870,0.945706343650818,0.084817177714449,9.457063436508180,0.968439400196075,1.034907472133640,2015_09,2015,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_09_WMA
80,Kachecheti,8,5.000000000000000,0.012500000372529,1.069774985313420,1.450573444366460,0.380798459053040,1.268960762023930,0.123096606481891,6.344803810119630,1.256367087364200,1.398081541061400,2015_09,2015,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_09_WMA
81,Mabale,9,5.000000000000000,0.012500000372529,1.173894762992860,1.473564147949220,0.299669384956360,1.320442676544190,0.101686854101255,6.602213382720950,1.318554878234860,1.434640502929690,2015_09,2015,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_09_WMA
82,Nekatambe,1,15.000000000000000,0.037500001117587,9.047838211059570,12.144461631774900,3.096623420715330,10.332567024231000,0.832124426712542,154.988505363464000,10.191129684448200,11.166893768310500,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
83,Nemananga,2,7.000000000000000,0.017500000521541,9.109046936035160,10.454496383667000,1.345449447631840,9.925778797694620,0.470405111900379,69.480451583862300,9.852743148803710,10.438370513916000,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
84,Sidinda,3,18.000000000000000,0.045000001341105,7.137806892395020,9.281689643859860,2.143882751464840,8.268441147274440,0.577832128357392,148.831940650940000,8.242207050323490,8.950653743743900,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
85,Simangani,4,17.000000000000000,0.042500001266599,6.717892169952390,9.995550155639650,3.277657985687260,8.154953535865340,0.848501932001798,138.634210109711000,8.051803588867190,9.269427108764650,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
86,Unknown 16,5,4.000000000000000,0.010000000298023,7.870940208435060,8.473266601562500,0.602326393127441,8.193212270736690,0.215885945808166,32.772849082946800,8.214321136474610,8.407669067382810,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
87,Chidobe,6,3.000000000000000,0.007500000223517,10.910226821899400,12.283404350280800,1.373177528381350,11.682408968607600,0.573517109599610,35.047226905822800,11.853595733642600,12.197442626953100,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
88,Jambezi,7,10.000000000000000,0.025000000745058,8.606848716735840,9.832373619079590,1.225524902343750,9.398150539398190,0.424528696155438,93.981505393981900,9.534613609313970,9.802788639068600,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
89,Kachecheti,8,5.000000000000000,0.012500000372529,10.744384765625000,11.819051742553700,1.074666976928710,11.209569168090800,0.348448633203424,56.047845840454100,11.182210922241200,11.582374191284200,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
90,Mabale,9,5.000000000000000,0.012500000372529,11.018228530883800,12.325801849365200,1.307573318481450,11.608341598510700,0.499340265908563,58.041707992553700,11.755277633667000,12.145085906982400,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
91,Nekatambe,1,15.000000000000000,0.037500001117587,34.246490478515600,43.804191589355500,9.557701110839840,40.147419484456400,2.550526234028750,602.211292266846000,40.300666809082000,43.079209136962900,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
92,Nemananga,2,7.000000000000000,0.017500000521541,46.675148010253900,56.047073364257800,9.371925354003910,52.249142238072000,3.034764046346380,365.743995666504000,51.871250152587900,55.813659667968800,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
93,Sidinda,3,18.000000000000000,0.045000001341105,35.213485717773400,44.912574768066400,9.699089050292970,40.181599722968200,2.560888019406260,723.268795013428000,40.607738494873000,43.198347473144500,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
94,Simangani,4,17.000000000000000,0.042500001266599,29.926784515380900,43.854328155517600,13.927543640136700,36.345621445599700,3.496660819613570,617.875564575195000,36.718154907226600,40.059351348877000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
95,Unknown 16,5,4.000000000000000,0.010000000298023,26.833042144775400,34.238735198974600,7.405693054199220,29.846258640289300,2.710903111612850,119.385034561157000,29.156628608703600,32.770818138122600,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
96,Chidobe,6,3.000000000000000,0.007500000223517,62.435989379882800,64.032135009765600,1.596145629882810,63.177141825358100,0.656576983721376,189.531425476074000,63.063301086425800,63.838368225097700,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
97,Jambezi,7,10.000000000000000,0.025000000745058,41.369819641113300,47.946609497070300,6.576789855957030,45.700822448730500,1.986593053021920,457.008224487305000,46.514003753662100,47.648660278320300,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
98,Kachecheti,8,5.000000000000000,0.012500000372529,57.161148071289100,64.794403076171900,7.633255004882810,61.435529327392600,2.650726887040120,307.177646636963000,62.333889007568400,64.072163391113300,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
99,Mabale,9,5.000000000000000,0.012500000372529,41.159042358398400,46.859310150146500,5.700267791748050,43.880205535888700,1.809822799138360,219.401027679443000,43.714210510253900,45.721787261962900,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
100,Nekatambe,1,15.000000000000000,0.037500001117587,75.802238464355500,114.137443542480000,38.335205078125000,91.576885477701800,10.690485153499000,1373.653282165530000,91.990379333496100,104.244543457031000,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
101,Nemananga,2,7.000000000000000,0.017500000521541,75.778884887695300,85.777206420898400,9.998321533203130,81.749158586774600,3.691671374357190,572.244110107422000,83.905906677246100,85.513589477539100,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
102,Sidinda,3,18.000000000000000,0.045000001341105,67.523857116699200,78.680389404296900,11.156532287597700,74.375673929850300,2.905687261064660,1338.762130737300000,74.954566955566400,77.980422210693400,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
103,Simangani,4,17.000000000000000,0.042500001266599,70.649909973144500,100.357055664063000,29.707145690918000,85.389115277458700,9.119785608770490,1451.614959716800000,87.361595153808600,94.831072998046900,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
104,Unknown 16,5,4.000000000000000,0.010000000298023,83.347236633300800,96.562324523925800,13.215087890625000,91.333005905151400,4.916784818175520,365.332023620605000,92.711231231689500,95.690158843994100,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
105,Chidobe,6,3.000000000000000,0.007500000223517,95.676971435546900,99.867782592773400,4.190811157226560,97.953826904296900,1.730028270824020,293.861480712891000,98.316726684570300,99.557571411132800,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
106,Jambezi,7,10.000000000000000,0.025000000745058,76.726379394531300,86.959877014160200,10.233497619628900,81.355463409423800,3.330115695348930,813.554634094238000,80.292572021484400,85.446757507324200,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
107,Kachecheti,8,5.000000000000000,0.012500000372529,87.398178100585900,103.149398803711000,15.751220703125000,91.620666503906300,5.875779519970380,458.103332519531000,89.233566284179700,98.125784301757800,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
108,Mabale,9,5.000000000000000,0.012500000372529,106.376960754395000,112.039566040039000,5.662605285644530,109.111930847168000,2.240902029956740,545.559654235840000,108.225456237793000,111.808801269531000,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
109,Nekatambe,1,15.000000000000000,0.037500001117587,104.147529602051000,118.158798217773000,14.011268615722700,110.331417846680000,4.176283486127310,1654.971267700200000,110.287124633789000,115.734669494629000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
110,Nemananga,2,7.000000000000000,0.017500000521541,107.619201660156000,112.647735595703000,5.028533935546880,110.755608694894000,1.627084870220540,775.289260864258000,110.930053710938000,112.334890747070000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
111,Sidinda,3,18.000000000000000,0.045000001341105,102.505630493164000,110.533264160156000,8.027633666992190,107.296515994602000,2.737361132169880,1931.337287902830000,108.326587677002000,110.206689453125000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
112,Simangani,4,17.000000000000000,0.042500001266599,93.878929138183600,108.463676452637000,14.584747314453100,101.686327765970000,3.864928259867670,1728.667572021480000,101.200912475586000,106.678179931641000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
113,Unknown 16,5,4.000000000000000,0.010000000298023,95.761970520019500,102.216224670410000,6.454254150390630,99.519735336303700,2.525940755113580,398.078941345215000,100.050373077393000,101.967084503174000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
114,Chidobe,6,3.000000000000000,0.007500000223517,111.258781433105000,116.939491271973000,5.680709838867190,114.436836242676000,2.367803442820040,343.310508728027000,115.112236022949000,116.574040222168000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
115,Jambezi,7,10.000000000000000,0.025000000745058,106.820861816406000,112.831924438477000,6.011062622070310,109.702046966553000,1.836789669963560,1097.020469665530000,109.984741210938000,111.461585998535000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
116,Kachecheti,8,5.000000000000000,0.012500000372529,112.197853088379000,119.677848815918000,7.479995727539060,115.675421142578000,2.390182498236300,578.377105712891000,115.534347534180000,118.169450378418000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
117,Mabale,9,5.000000000000000,0.012500000372529,116.032592773438000,123.789672851563000,7.757080078125000,119.801879882813000,2.594509303380050,599.009399414063000,119.691741943359000,122.704248046875000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
118,Nekatambe,1,15.000000000000000,0.037500001117587,176.422500610352000,213.378570556641000,36.956069946289100,199.990051269531000,11.138525880249700,2999.850769042970000,202.171783447266000,212.722540283203000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
119,Nemananga,2,7.000000000000000,0.017500000521541,179.938354492188000,200.529861450195000,20.591506958007800,191.112346104213000,5.801165316885430,1337.786422729490000,191.388473510742000,197.120062255859000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
120,Sidinda,3,18.000000000000000,0.045000001341105,179.741638183594000,206.889450073242000,27.147811889648400,192.907336764865000,7.888373862526920,3472.332061767580000,194.697563171387000,201.479757690430000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
121,Simangani,4,17.000000000000000,0.042500001266599,169.769790649414000,198.904785156250000,29.134994506835900,179.511022231158000,6.421619853783700,3051.687377929690000,178.544113159180000,185.722399902344000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
122,Unknown 16,5,4.000000000000000,0.010000000298023,160.361145019531000,177.375411987305000,17.014266967773400,169.214103698730000,6.210320446812160,676.856414794922000,169.559928894043000,175.668974304199000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
123,Chidobe,6,3.000000000000000,0.007500000223517,159.563171386719000,164.004638671875000,4.441467285156250,162.435821533203000,2.034149010515920,487.307464599609000,163.739654541016000,163.951641845703000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
124,Jambezi,7,10.000000000000000,0.025000000745058,182.128646850586000,202.789901733398000,20.661254882812500,195.932623291016000,6.624902739210850,1959.326232910160000,197.292778015137000,202.605207824707000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
125,Kachecheti,8,5.000000000000000,0.012500000372529,167.693771362305000,177.398147583008000,9.704376220703130,172.746545410156000,3.738700361579740,863.732727050781000,171.253417968750000,177.139407348633000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
126,Mabale,9,5.000000000000000,0.012500000372529,224.654846191406000,235.282608032227000,10.627761840820300,232.016015625000000,3.814420102072210,1160.080078125000000,232.902282714844000,235.013558959961000,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
127,Nekatambe,1,15.000000000000000,0.037500001117587,101.911529541016000,120.811782836914000,18.900253295898400,111.155985514323000,4.822447332738120,1667.339782714840000,110.830459594727000,118.836004638672000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
128,Nemananga,2,7.000000000000000,0.017500000521541,135.511734008789000,146.846282958984000,11.334548950195300,142.732541765486000,4.062744016358660,999.127792358399000,144.417266845703000,146.799719238281000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
129,Sidinda,3,18.000000000000000,0.045000001341105,110.385765075684000,128.824722290039000,18.438957214355500,119.611057281494000,5.679701008702010,2152.999031066890000,117.782882690430000,127.749540710449000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
130,Simangani,4,17.000000000000000,0.042500001266599,104.454467773438000,118.587280273438000,14.132812500000000,113.332497091854000,3.684023482768860,1926.652450561520000,114.390640258789000,116.880615234375000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
131,Unknown 16,5,4.000000000000000,0.010000000298023,115.970382690430000,117.900947570801000,1.930564880371090,116.701150894165000,0.724496641263098,466.804603576660000,116.466636657715000,117.497531890869000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
132,Chidobe,6,3.000000000000000,0.007500000223517,146.103332519531000,153.937042236328000,7.833709716796880,149.936950683594000,3.200264262381190,449.810852050781000,149.770477294922000,153.103729248047000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
133,Jambezi,7,10.000000000000000,0.025000000745058,130.595489501953000,145.212738037109000,14.617248535156300,136.176197814941000,5.201581329923000,1361.761978149410000,134.224357604980000,144.848376464844000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
134,Kachecheti,8,5.000000000000000,0.012500000372529,145.582046508789000,153.250732421875000,7.668685913085940,150.970379638672000,2.744072223221480,754.851898193359000,152.019638061523000,152.875366210938000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
135,Mabale,9,5.000000000000000,0.012500000372529,106.837020874023000,115.519042968750000,8.682022094726560,111.291711425781000,3.383095529134830,556.458557128906000,113.050376892090000,114.626266479492000,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
136,Nekatambe,1,15.000000000000000,0.037500001117587,5.025936126708980,9.088302612304690,4.062366485595700,6.947985458374020,1.203771042924980,104.219781875610000,6.983340263366700,8.510081672668460,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
137,Nemananga,2,7.000000000000000,0.017500000521541,6.089790821075440,6.746989250183110,0.657198429107666,6.540428706577850,0.202299036600938,45.783000946044900,6.568311214447020,6.705509567260740,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
138,Sidinda,3,18.000000000000000,0.045000001341105,5.114549160003660,6.366291046142580,1.251741886138920,5.535810497072010,0.283250608527389,99.644588947296100,5.536288738250730,5.758555030822750,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
139,Simangani,4,17.000000000000000,0.042500001266599,5.004615783691410,8.880675315856930,3.876059532165530,6.769280489753280,1.046207639067050,115.077768325806000,6.655044555664060,8.130984973907470,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
140,Unknown 16,5,4.000000000000000,0.010000000298023,7.046791553497310,9.042225837707520,1.995434284210210,8.134715080261230,0.746997338150947,32.538860321044900,8.224921464920040,8.893919277191160,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
141,Chidobe,6,3.000000000000000,0.007500000223517,7.015206336975100,7.362821578979490,0.347615242004395,7.219876925150550,0.148473695418092,21.659630775451700,7.281602859497070,7.346577835083010,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
142,Jambezi,7,10.000000000000000,0.025000000745058,5.440495491027830,6.352459907531740,0.911964416503906,5.988812732696530,0.229618658393989,59.888127326965300,6.004414081573490,6.193330669403080,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
143,Kachecheti,8,5.000000000000000,0.012500000372529,6.860534667968750,7.409072875976560,0.548538208007812,7.138819026947020,0.207007555238446,35.694095134735100,7.166191101074220,7.368008613586430,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
144,Mabale,9,5.000000000000000,0.012500000372529,8.883710861206060,10.176712036132800,1.293001174926760,9.622415924072270,0.427118483497180,48.112079620361300,9.633722305297850,10.049018859863300,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
145,Nekatambe,1,15.000000000000000,0.037500001117587,1.040419936180120,1.489353656768800,0.448933720588684,1.236450568834940,0.130339409246111,18.546758532524100,1.276929855346680,1.359758520126340,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
146,Nemananga,2,7.000000000000000,0.017500000521541,1.341033935546880,1.496695995330810,0.155662059783936,1.425341980797900,0.056168341781293,9.977393865585330,1.451232671737670,1.476081180572510,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
147,Sidinda,3,18.000000000000000,0.045000001341105,0.734915137290955,1.145398616790770,0.410483479499817,0.913270741701126,0.125984296023828,16.438873350620300,0.946158826351166,1.043042111396790,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
148,Simangani,4,17.000000000000000,0.042500001266599,0.613155126571655,0.784719347953796,0.171564221382141,0.721341711633346,0.049080315407011,12.262809097766900,0.731754064559937,0.783996009826660,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
149,Unknown 16,5,4.000000000000000,0.010000000298023,0.648046553134918,1.201421737670900,0.553375184535980,0.803087338805199,0.230618122660113,3.212349355220800,0.681440532207489,1.049851965904240,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
150,Chidobe,6,3.000000000000000,0.007500000223517,1.249727129936220,1.531097292900090,0.281370162963867,1.395455757776900,0.115090121879035,4.186367273330690,1.405542850494390,1.505986404418950,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
151,Jambezi,7,10.000000000000000,0.025000000745058,1.079643368721010,1.340450763702390,0.260807394981384,1.210852038860320,0.083813949594914,12.108520388603200,1.197318792343140,1.315894174575810,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
152,Kachecheti,8,5.000000000000000,0.012500000372529,1.196359157562260,1.530776739120480,0.334417581558228,1.347195863723760,0.113671354856487,6.735979318618770,1.342130064964290,1.476698112487790,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
153,Mabale,9,5.000000000000000,0.012500000372529,1.752028226852420,1.773727416992190,0.021699190139771,1.761049222946170,0.010341982191555,8.805246114730840,1.752962350845340,1.773713016510010,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
154,Nekatambe,1,15.000000000000000,0.037500001117587,0.459100186824799,0.760528564453125,0.301428377628326,0.590250015258789,0.089042222694141,8.853750228881840,0.582211017608643,0.716269588470459,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
155,Nemananga,2,7.000000000000000,0.017500000521541,0.535939812660217,0.576716125011444,0.040776312351227,0.562549114227295,0.012017105989752,3.937843799591060,0.566122293472290,0.572486174106598,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
