OID_,NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Date,Year,Month
190,Nemananga,2,3135.000000000000000,0.018253753815000,121.666664123999993,153.666671753000003,32.000007629400002,133.910153629000007,4.417320069140000,419808.331627000006847,133.333328246999997,138.333328246999997,201810,2018,10
191,Sidinda,3,8451.000000000000000,0.049206530619000,121.333335876000007,154.333328246999997,32.999992370599998,133.065040874999994,2.932463353090000,1124532.660440000006929,133.000000000000000,136.666671753000003,201810,2018,10
192,Simangani,4,7231.000000000000000,0.042102996439000,120.000000000000000,143.333328246999997,23.333328247099999,132.125523523999988,3.084352487730000,955399.660599000053480,132.333328246999997,135.666671753000003,201810,2018,10
193,Unknown 16,5,1659.000000000000000,0.009659641971000,106.333335876000007,165.333328246999997,58.999992370599998,132.539681948000009,4.621420351470000,219883.332351999997627,132.333328246999997,136.333328246999997,201810,2018,10
194,Chidobe,6,1917.000000000000000,0.011161864773000,123.000000000000000,156.333328246999997,33.333328247099999,133.894452413000010,4.005045028580000,256675.665276000014273,133.666671753000003,138.666671753000003,201810,2018,10
195,Jambezi,7,3851.000000000000000,0.022422713219000,119.000000000000000,151.666671753000003,32.666671752900001,132.536223740999986,3.426042588230000,510396.997626999975182,132.000000000000000,136.666671753000003,201810,2018,10
196,Kachecheti,8,2620.000000000000000,0.015255130780000,122.000000000000000,153.666671753000003,31.666671752900001,135.701398968999996,5.220062172520000,355537.665297999978065,135.000000000000000,143.000000000000000,201810,2018,10
197,Mabale,9,1782.000000000000000,0.010375817958000,122.333335876000007,151.000000000000000,28.666664123499999,132.838383298999986,4.264768064970000,236717.999038999987533,132.666671753000003,138.000000000000000,201810,2018,10
198,Nekatambe,1,5886.000000000000000,0.034271641134000,107.000000000000000,179.333328246999997,72.333328247099999,151.448351910000014,10.752635668800000,891424.999344000010751,154.333328246999997,162.666671753000003,201812,2018,12
199,Nemananga,2,3135.000000000000000,0.018253753815000,122.333335876000007,178.333328246999997,55.999992370599998,144.863158007000010,7.787544517040000,454146.000350999995135,145.000000000000000,154.666671753000003,201812,2018,12
200,Sidinda,3,8451.000000000000000,0.049206530619000,119.000000000000000,179.333328246999997,60.333328247099999,143.805348403000011,6.709113496520000,1215298.999349999940023,143.666671753000003,152.333328246999997,201812,2018,12
201,Simangani,4,7231.000000000000000,0.042102996439000,119.000000000000000,179.333328246999997,60.333328247099999,148.516157329000009,8.298065514419999,1073920.333649999927729,148.666671753000003,159.000000000000000,201812,2018,12
202,Unknown 16,5,1659.000000000000000,0.009659641971000,104.333335876000007,168.666671753000003,64.333335876500001,146.812738575999987,7.488845697090000,243562.333298000012292,147.333328246999997,155.333328246999997,201812,2018,12
203,Chidobe,6,1917.000000000000000,0.011161864773000,124.666664123999993,175.333328246999997,50.666664123499999,146.265345107999991,8.677044141110001,280390.666573000024073,146.333328246999997,157.666671753000003,201812,2018,12
204,Jambezi,7,3851.000000000000000,0.022422713219000,121.333335876000007,179.333328246999997,57.999992370599998,144.578637571999991,7.786440212310000,556772.333289999980479,144.333328246999997,154.000000000000000,201812,2018,12
205,Kachecheti,8,2620.000000000000000,0.015255130780000,120.666664123999993,170.333328246999997,49.666664123499999,143.379007484999988,8.286150976700000,375652.999611000006553,143.000000000000000,154.666671753000003,201812,2018,12
206,Mabale,9,1782.000000000000000,0.010375817958000,134.666671753000003,181.666671753000003,47.000000000000000,158.764122531999988,8.681742585969999,282917.666351000021677,160.000000000000000,169.333328246999997,201812,2018,12
207,Nekatambe,1,5882.000000000000000,0.034248350858000,108.666664123999993,190.000000000000000,81.333335876500001,171.312252126000004,12.176026742800000,1007658.667009999975562,175.000000000000000,183.333328246999997,201501,2015,01
208,Nemananga,2,3134.000000000000000,0.018247931246000,131.000000000000000,189.333328246999997,58.333328247099999,170.536162624000013,11.885462615800000,534460.333664000034332,174.666671753000003,182.666671753000003,201501,2015,01
209,Sidinda,3,8465.000000000000000,0.049288046585000,140.000000000000000,190.000000000000000,50.000000000000000,174.110100574000001,6.745807698160000,1473842.001360000111163,175.000000000000000,182.000000000000000,201501,2015,01
210,Simangani,4,7246.000000000000000,0.042190334974000,127.000000000000000,190.000000000000000,63.000000000000000,173.814426286000014,8.387820760029999,1259459.332870000042021,175.000000000000000,183.333328246999997,201501,2015,01
211,Unknown 16,5,1665.000000000000000,0.009694577385000,99.000000000000000,185.666671753000003,86.666671752900001,167.605004877999988,12.325560925200000,279062.333121999981813,170.000000000000000,179.000000000000000,201501,2015,01
212,Chidobe,6,1918.000000000000000,0.011167687342000,134.000000000000000,188.333328246999997,54.333328247099999,164.615224318999992,11.211670821400000,315732.000243999995291,166.000000000000000,178.333328246999997,201501,2015,01
213,Jambezi,7,3851.000000000000000,0.022422713219000,134.333328246999997,190.000000000000000,55.666671752900001,172.602008210000008,9.421416826200000,664690.333618000033312,175.666671753000003,181.666671753000003,201501,2015,01
214,Kachecheti,8,2626.000000000000000,0.015290066194000,131.333328246999997,189.333328246999997,58.000000000000000,164.198781590999999,10.988647125200000,431186.000457999994978,164.666671753000003,178.333328246999997,201501,2015,01
215,Mabale,9,1780.000000000000000,0.010364172820000,134.000000000000000,190.000000000000000,56.000000000000000,174.186704133999996,7.993468508130000,310052.333358999982011,175.666671753000003,183.333328246999997,201501,2015,01
216,Nekatambe,1,5882.000000000000000,0.034248350858000,105.000000000000000,188.666671753000003,83.666671752900001,168.826646275999991,11.174482390900000,993038.333396999980323,171.666671753000003,180.966667174999998,201502,2015,02
217,Nemananga,2,3134.000000000000000,0.018247931246000,139.333328246999997,189.333328246999997,50.000000000000000,169.452031397000013,9.010654730160001,531062.666396999964491,171.333328246999997,180.000000000000000,201502,2015,02
218,Sidinda,3,8465.000000000000000,0.049288046585000,140.666671753000003,189.000000000000000,48.333328247099999,171.369560962000008,5.862704788560000,1450643.333540000021458,171.666671753000003,178.333328246999997,201502,2015,02
219,Simangani,4,7246.000000000000000,0.042190334974000,132.333328246999997,188.333328246999997,56.000000000000000,169.637087170000001,7.852943493930000,1229190.333630000008270,171.000000000000000,178.666671753000003,201502,2015,02
220,Unknown 16,5,1665.000000000000000,0.009694577385000,98.333335876500001,187.000000000000000,88.666664123499999,167.115115311000011,10.760295052900000,278246.666992000013124,169.000000000000000,177.666671753000003,201502,2015,02
221,Chidobe,6,1918.000000000000000,0.011167687342000,138.666671753000003,185.333328246999997,46.666656494100003,162.255822047000009,9.110968602690001,311206.666687000019010,163.000000000000000,173.666671753000003,201502,2015,02
222,Jambezi,7,3851.000000000000000,0.022422713219000,143.000000000000000,190.000000000000000,47.000000000000000,171.042066927999997,7.759116725390000,658682.999741000006907,173.000000000000000,179.333328246999997,201502,2015,02
223,Kachecheti,8,2626.000000000000000,0.015290066194000,132.000000000000000,188.666671753000003,56.666671752900001,162.231403946000000,9.531008366449999,426019.666763000015635,162.000000000000000,175.000000000000000,201502,2015,02
224,Mabale,9,1780.000000000000000,0.010364172820000,153.333328246999997,188.666671753000003,35.333343505899997,174.427528004000010,5.928311173520000,310480.999846999999136,175.000000000000000,181.666671753000003,201502,2015,02
225,Nekatambe,1,5882.000000000000000,0.034248350858000,107.000000000000000,187.333328246999997,80.333328247099999,159.845630707999987,10.899375016600001,940211.999824999948032,161.333328246999997,172.333328246999997,201503,2015,03
226,Nemananga,2,3134.000000000000000,0.018247931246000,130.333328246999997,188.000000000000000,57.666671752900001,162.259625540000002,9.535242967169999,508521.666443000023719,162.666671753000003,174.333328246999997,201503,2015,03
227,Sidinda,3,8465.000000000000000,0.049288046585000,136.666671753000003,187.666671753000003,51.000000000000000,163.305690099000003,5.924368366120000,1382382.666690000100061,163.000000000000000,170.333328246999997,201503,2015,03
228,Simangani,4,7246.000000000000000,0.042190334974000,129.333328246999997,189.000000000000000,59.666671752900001,158.356564539999994,8.222962021820001,1147451.666660000104457,159.333328246999997,168.000000000000000,201503,2015,03
229,Unknown 16,5,1665.000000000000000,0.009694577385000,99.000000000000000,178.000000000000000,79.000000000000000,156.116516617000002,9.448469570569999,259934.000167999998666,157.000000000000000,167.000000000000000,201503,2015,03
230,Chidobe,6,1918.000000000000000,0.011167687342000,132.000000000000000,186.666671753000003,54.666671752900001,155.419881843000013,8.998096761439999,298095.333373999979813,154.666671753000003,166.666671753000003,201503,2015,03
231,Jambezi,7,3851.000000000000000,0.022422713219000,138.333328246999997,189.000000000000000,50.666671752900001,162.931273320000003,7.702454299350000,627448.333557000034489,163.000000000000000,171.666671753000003,201503,2015,03
232,Kachecheti,8,2626.000000000000000,0.015290066194000,126.666664123999993,187.333328246999997,60.666664123499999,154.879030234999988,9.425889124910000,406712.333396999980323,154.000000000000000,167.000000000000000,201503,2015,03
233,Mabale,9,1780.000000000000000,0.010364172820000,147.000000000000000,188.333328246999997,41.333328247099999,169.485393232999996,7.480835146040000,301683.999953999998979,170.333328246999997,178.666671753000003,201503,2015,03
234,Nekatambe,1,5882.000000000000000,0.034248350858000,104.000000000000000,189.000000000000000,85.000000000000000,159.291284192999996,10.422785145200001,936951.333625999977812,160.333328246999997,171.000000000000000,201504,2015,04
235,Nemananga,2,3134.000000000000000,0.018247931246000,134.333328246999997,188.333328246999997,54.000000000000000,163.498723681000001,9.589798937839999,512405.000014999997802,164.000000000000000,175.333328246999997,201504,2015,04
236,Sidinda,3,8465.000000000000000,0.049288046585000,136.666671753000003,189.333328246999997,52.666656494100003,166.069226256000007,6.545345096230000,1405776.000259999884292,165.666671753000003,174.666671753000003,201504,2015,04
237,Simangani,4,7246.000000000000000,0.042190334974000,130.000000000000000,188.000000000000000,58.000000000000000,158.602355262000003,8.092897548940000,1149232.666230000089854,158.666671753000003,168.666671753000003,201504,2015,04
238,Unknown 16,5,1665.000000000000000,0.009694577385000,97.000000000000000,183.666671753000003,86.666671752900001,151.484083978999990,9.257126525860000,252220.999825000006240,151.666671753000003,162.199996948000006,201504,2015,04
239,Chidobe,6,1918.000000000000000,0.011167687342000,133.333328246999997,189.333328246999997,56.000000000000000,157.089503005000012,8.980703589470000,301297.666763000015635,156.000000000000000,169.000000000000000,201504,2015,04
240,Jambezi,7,3851.000000000000000,0.022422713219000,137.333328246999997,188.666671753000003,51.333343505899997,163.550246614000002,7.511003030680000,629831.999710000003688,163.666671753000003,173.333328246999997,201504,2015,04
