OID_,LC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Date,Year,Month,MERGE_SRC
292,urbansoil,6,347.000000000000000,0.002020431443000,107.333335876000007,178.333328246999997,70.999992370599998,135.766570913000010,10.095427466400000,47111.000106799998321,135.666671753000003,148.000000000000000,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
293,ag,7,10712.000000000000000,0.062371359128000,118.000000000000000,167.333328246999997,49.333328247099999,134.927153317999995,6.078203999590000,1445339.666339999996126,134.333328246999997,142.666671753000003,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
294,forest,1,247876.000000000000000,1.443275113440000,118.666664123999993,173.666671753000003,55.000007629400002,136.860593878999993,5.772283785960000,33924456.568400003015995,136.000000000000000,145.000000000000000,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
295,wetland,2,272.000000000000000,0.001583738768000,107.666664123999993,165.000000000000000,57.333335876500001,133.675244948000000,10.622127152899999,36359.666625999998359,130.000000000000000,151.299995421999995,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
296,grassland,3,14801.000000000000000,0.086179843769000,107.333335876000007,164.000000000000000,56.666664123499999,126.532644040999998,4.363222313560000,1872809.664439999964088,126.000000000000000,130.000000000000000,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
297,shrubland,4,163917.000000000000000,0.954418042773000,114.000000000000000,168.333328246999997,54.333328247099999,133.135344733000011,6.015160890160000,21823146.302600000053644,132.666671753000003,141.666671753000003,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
298,water,5,180.000000000000000,0.001048062420000,97.000000000000000,165.000000000000000,68.000000000000000,131.611111026000003,13.036392555600001,23689.999984699999914,130.666671753000003,147.800004577999999,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
299,urbansoil,6,347.000000000000000,0.002020431443000,107.666664123999993,154.666671753000003,47.000007629400002,131.606148052000009,8.356559041990000,45667.333374000001641,131.666671753000003,141.266668700999986,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
300,ag,7,10712.000000000000000,0.062371359128000,117.000000000000000,157.000000000000000,40.000000000000000,130.549601537000001,4.395973960640000,1398447.331669999985024,130.333328246999997,136.333328246999997,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_07_LC16
301,forest,1,247876.000000000000000,1.443275113440000,116.666664123999993,174.333328246999997,57.666664123499999,132.870641965999994,4.222967600620000,32935443.247999999672174,132.666671753000003,138.000000000000000,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
302,wetland,2,272.000000000000000,0.001583738768000,107.666664123999993,159.666671753000003,52.000007629400002,130.453431297999998,8.440117351350001,35483.333313000002818,128.666671753000003,143.333328246999997,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
303,grassland,3,14801.000000000000000,0.086179843769000,106.666664123999993,159.666671753000003,53.000007629400002,124.377587263999999,3.863263248940000,1840912.669100000057369,124.000000000000000,127.333335876000007,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
304,shrubland,4,163917.000000000000000,0.954418042773000,113.333335876000007,166.000000000000000,52.666664123499999,129.444806134999993,4.477654713970000,21218204.287300001829863,129.000000000000000,135.333328246999997,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
305,water,5,180.000000000000000,0.001048062420000,98.333335876500001,161.333328246999997,62.999992370599998,128.690740796999989,11.582608805100000,23164.333343499998591,128.000000000000000,143.000000000000000,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
306,urbansoil,6,347.000000000000000,0.002020431443000,107.333335876000007,148.000000000000000,40.666664123499999,128.975023913000001,7.089836508620000,44754.333297700002731,129.333328246999997,137.466665648999992,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
307,ag,7,10712.000000000000000,0.062371359128000,114.333335876000007,158.000000000000000,43.666664123499999,128.083768867999993,3.787811545500000,1372033.332119999919087,127.666664123999993,133.000000000000000,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_08_LC16
308,forest,1,247876.000000000000000,1.443275113440000,116.666664123999993,175.333328246999997,58.666664123499999,131.247105685000008,3.279117660720000,32533007.568700000643730,131.333328246999997,135.000000000000000,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
309,wetland,2,272.000000000000000,0.001583738768000,108.000000000000000,160.666671753000003,52.666671752900001,128.962010214999992,7.948811788180000,35077.666778600003454,127.000000000000000,139.966667174999998,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
310,grassland,3,14801.000000000000000,0.086179843769000,109.000000000000000,153.000000000000000,44.000000000000000,123.283697262000004,2.937514984140000,1824722.003169999923557,123.000000000000000,126.000000000000000,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
311,shrubland,4,163917.000000000000000,0.954418042773000,114.333335876000007,164.666671753000003,50.333335876500001,127.803282374000005,3.405470414030000,20949130.636900000274181,128.000000000000000,132.000000000000000,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
312,water,5,180.000000000000000,0.001048062420000,94.666664123499999,159.333328246999997,64.666664123499999,126.585185030000005,10.938527176299999,22785.333305399999517,126.333335876000007,139.033332825000002,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
313,urbansoil,6,347.000000000000000,0.002020431443000,108.333335876000007,143.333328246999997,34.999992370599998,128.057636690000010,6.659737346770000,44435.999931300000753,128.333328246999997,136.133331298999991,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
314,ag,7,10712.000000000000000,0.062371359128000,113.666664123999993,142.333328246999997,28.666664123499999,126.775609832000001,3.135557724570000,1358020.332519999938086,126.666664123999993,131.000000000000000,2016_09,2016,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_09_LC16
315,forest,1,247876.000000000000000,1.443275113440000,115.333335876000007,188.000000000000000,72.666664123499999,131.921249659000011,3.912844256040000,32700111.680500000715256,131.666671753000003,136.666671753000003,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
316,wetland,2,272.000000000000000,0.001583738768000,110.333335876000007,160.333328246999997,49.999992370599998,128.942402251000004,8.775124661790001,35072.333412200001476,127.000000000000000,140.266662598000011,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
317,grassland,3,14801.000000000000000,0.086179843769000,107.333335876000007,153.000000000000000,45.666664123499999,123.625745918000007,3.172260752980000,1829784.665340000065044,123.333335876000007,127.333335876000007,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
318,shrubland,4,163917.000000000000000,0.954418042773000,114.333335876000007,175.666671753000003,61.333335876500001,127.995442767000000,3.646333381350000,20980628.991999998688698,128.000000000000000,132.333328246999997,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
319,water,5,180.000000000000000,0.001048062420000,101.000000000000000,159.333328246999997,58.333328247099999,126.018518404999995,10.982743003700000,22683.333312999999180,125.666664123999993,138.733337401999989,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
320,urbansoil,6,347.000000000000000,0.002020431443000,107.000000000000000,149.666671753000003,42.666671752900001,128.888568735000007,7.532217371380000,44724.333351100001892,128.666671753000003,138.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
321,ag,7,10712.000000000000000,0.062371359128000,115.000000000000000,170.333328246999997,55.333328247099999,126.777383521000004,3.472750733850000,1358039.332279999973252,126.666664123999993,131.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_10_LC16
322,forest,1,247876.000000000000000,1.443275113440000,111.666664123999993,190.000000000000000,78.333335876500001,135.676519678999995,6.906138731660000,33630952.991899996995926,134.666671753000003,144.333328246999997,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
323,wetland,2,272.000000000000000,0.001583738768000,108.666664123999993,168.666671753000003,60.000007629400002,131.422794146000001,10.019780246000000,35747.000007599999662,130.500000000000000,144.000000000000000,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
324,grassland,3,14801.000000000000000,0.086179843769000,104.666664123999993,163.000000000000000,58.333335876500001,125.000720639999997,4.896645047260000,1850135.666190000018105,124.333335876000007,130.666671753000003,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
325,shrubland,4,163917.000000000000000,0.954418042773000,111.000000000000000,186.666671753000003,75.666671752900001,130.487258728999990,5.875940290050000,21389079.989199999719858,129.666671753000003,137.666671753000003,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
326,water,5,180.000000000000000,0.001048062420000,97.666664123499999,159.000000000000000,61.333335876500001,126.840740796999995,12.110930514200000,22831.333343499998591,126.333335876000007,141.033332825000002,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
327,urbansoil,6,347.000000000000000,0.002020431443000,107.000000000000000,167.333328246999997,60.333328247099999,131.917387157000007,8.976018319900000,45775.333343500002229,131.333328246999997,143.133331298999991,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
328,ag,7,10712.000000000000000,0.062371359128000,115.000000000000000,174.000000000000000,59.000000000000000,128.626960365000002,5.440419696950000,1377851.999430000083521,128.000000000000000,135.333328246999997,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_11_LC16
329,forest,1,247876.000000000000000,1.443275113440000,105.666664123999993,190.000000000000000,84.333335876500001,153.107314419000005,11.987539009600001,37951628.668899998068810,153.333328246999997,168.666671753000003,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
330,wetland,2,272.000000000000000,0.001583738768000,110.000000000000000,185.333328246999997,75.333328247099999,140.253676471000006,16.022291841400001,38149.000000000000000,138.000000000000000,165.333328246999997,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
331,grassland,3,14801.000000000000000,0.086179843769000,110.333335876000007,187.000000000000000,76.666664123499999,139.006260845000014,10.664594103800001,2057431.666759999934584,139.333328246999997,152.333328246999997,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
332,shrubland,4,163917.000000000000000,0.954418042773000,105.000000000000000,189.666671753000003,84.666671752900001,144.633466948999995,10.201119275500000,23707884.001899998635054,144.000000000000000,157.666671753000003,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
333,water,5,180.000000000000000,0.001048062420000,103.333335876000007,174.333328246999997,70.999992370599998,132.274073748999996,14.090542855900001,23809.333274799999344,130.333328246999997,150.766671752999997,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
334,urbansoil,6,347.000000000000000,0.002020431443000,113.000000000000000,179.333328246999997,66.333328247099999,142.699327562000008,11.824020077000000,49516.666664099997433,142.333328246999997,158.666671753000003,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
335,ag,7,10712.000000000000000,0.062371359128000,111.000000000000000,187.000000000000000,76.000000000000000,142.195201596999993,11.156726630000000,1523194.999499999918044,142.000000000000000,156.666671753000003,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_12_LC16
